date,open,high,low,close,volume
2014-07-22,1.35235,1.35296,1.3459,1.34656,131127.02
2014-07-23,1.34656,1.34741,1.3455,1.3463,102486.17
2014-07-24,1.34631,1.34849,1.34382,1.34634,116365.43
2014-07-25,1.34632,1.34756,1.34214,1.34285,109719.0
2014-07-28,1.34305,1.34438,1.34269,1.34394,88093.93
2014-07-29,1.34395,1.34445,1.34042,1.34085,112226.19
2014-07-30,1.34085,1.34154,1.33669,1.33968,145347.88
2014-07-31,1.33962,1.34006,1.33716,1.33901,130306.02
2014-08-01,1.33901,1.34447,1.33785,1.34262,143540.3
2014-08-04,1.343,1.34329,1.34094,1.34217,95938.77
2014-08-05,1.34214,1.34248,1.33582,1.33758,118939.95
2014-08-06,1.33758,1.33868,1.3333,1.33824,154508.47
2014-08-07,1.33823,1.33936,1.33371,1.33632,145560.29
2014-08-08,1.33628,1.34324,1.33435,1.34085,167566.46
2014-08-11,1.34077,1.34113,1.33803,1.3385,93836.78
2014-08-12,1.3385,1.3386,1.3336,1.3369,113866.07
2014-08-13,1.33691,1.34151,1.33423,1.3364,128851.09
2014-08-14,1.3364,1.34077,1.33484,1.33646,134255.49
2014-08-15,1.33645,1.34117,1.33587,1.33976,138745.61
2014-08-18,1.33908,1.33991,1.33529,1.33634,92118.94
2014-08-19,1.33633,1.3364,1.33133,1.33198,131028.92
2014-08-20,1.33198,1.33243,1.32553,1.32587,142988.26
2014-08-21,1.3259,1.32884,1.32417,1.32805,125926.04
2014-08-22,1.32803,1.32966,1.32206,1.32392,144634.35
2014-08-25,1.31948,1.32103,1.31837,1.31919,120651.89
2014-08-26,1.31919,1.32147,1.31646,1.31669,143452.22
2014-08-27,1.31669,1.32098,1.31526,1.31926,152077.55
2014-08-28,1.31925,1.32208,1.31597,1.31817,142742.42
2014-08-29,1.31817,1.3196,1.31311,1.31311,145277.57
2014-09-01,1.31272,1.31454,1.3119,1.3128,111002.03
2014-09-02,1.31278,1.31367,1.31102,1.31329,143029.38
2014-09-03,1.31327,1.31599,1.3122,1.31496,156411.56
2014-09-04,1.31496,1.31539,1.29202,1.29432,209910.32
2014-09-05,1.29435,1.29878,1.29219,1.29505,182624.68
2014-09-08,1.29556,1.2959,1.28814,1.28944,189483.6
2014-09-09,1.28944,1.29574,1.28594,1.2937,204841.54
2014-09-10,1.2937,1.29629,1.28838,1.29166,201390.01
2014-09-11,1.29165,1.29517,1.2897,1.29235,200041.0
2014-09-12,1.29232,1.29793,1.29088,1.29616,191121.68
2014-09-15,1.29719,1.29727,1.29086,1.29397,170702.87
2014-09-16,1.29395,1.2995,1.29223,1.29593,202140.8
2014-09-17,1.29592,1.29813,1.2852,1.28644,186977.32
2014-09-18,1.28644,1.29302,1.28344,1.29214,198021.15
2014-09-19,1.2922,1.29288,1.28275,1.28281,199921.82
2014-09-22,1.28331,1.28677,1.28162,1.28488,147699.39
2014-09-23,1.28488,1.29012,1.28426,1.28464,163175.52
2014-09-24,1.28463,1.28636,1.27741,1.278,175690.56
2014-09-25,1.27801,1.27832,1.2697,1.27502,189585.29
2014-09-26,1.27502,1.27607,1.26769,1.2682,166013.09
2014-09-29,1.26808,1.27147,1.26636,1.26848,178363.19
2014-09-30,1.26848,1.27022,1.2571,1.263,195919.76
2014-10-01,1.26303,1.26396,1.25836,1.26223,197713.4
2014-10-02,1.26223,1.26987,1.26138,1.26685,245416.3
2014-10-03,1.26681,1.26749,1.25005,1.25145,187077.31
2014-10-06,1.25107,1.26749,1.25089,1.26546,192586.64
2014-10-07,1.26545,1.26818,1.25837,1.26687,230360.99
2014-10-08,1.26684,1.27488,1.26226,1.27333,236365.86000000002
2014-10-09,1.27333,1.27913,1.2664,1.26902,230071.88
2014-10-10,1.269,1.2716,1.26054,1.26268,192655.86
2014-10-13,1.26311,1.27609,1.26201,1.27514,178367.92
2014-10-14,1.27513,1.27679,1.26399,1.26575,211942.26
2014-10-15,1.26574,1.28865,1.26247,1.28374,288924.95
2014-10-16,1.28374,1.28449,1.27057,1.28086,261798.81
2014-10-17,1.28081,1.28369,1.27436,1.27589,170955.33
2014-10-20,1.27507,1.28168,1.27312,1.28,161951.24
2014-10-21,1.27996,1.28401,1.27144,1.27157,193266.86
2014-10-22,1.27156,1.27396,1.26372,1.26483,186017.72
2014-10-23,1.26483,1.26766,1.26137,1.26457,177633.63
2014-10-24,1.26458,1.26957,1.26349,1.26688,163131.28
2014-10-27,1.26754,1.27231,1.26657,1.2698,170154.87
2014-10-28,1.26979,1.27648,1.26845,1.27342,176642.21
2014-10-29,1.27338,1.27705,1.26307,1.26311,186241.13
2014-10-30,1.26313,1.26394,1.25474,1.26129,224442.79
2014-10-31,1.26132,1.26173,1.2486,1.25224,228631.76
2014-11-03,1.25067,1.25138,1.24396,1.24914,209204.8
2014-11-04,1.24916,1.25773,1.24804,1.25447,203006.63
2014-11-05,1.25447,1.25669,1.24572,1.24827,223029.62
2014-11-06,1.24828,1.25333,1.23745,1.23753,240508.51
2014-11-07,1.23755,1.24694,1.2358,1.24532,229484.02
2014-11-08,1.24533,1.24631,1.24523,1.24533,4218.41
2014-11-10,1.24722,1.25091,1.24186,1.24212,176513.81
2014-11-11,1.24214,1.24991,1.23943,1.24761,185792.5
2014-11-12,1.24762,1.24978,1.24194,1.24345,218863.23
2014-11-13,1.24346,1.24915,1.24265,1.2478,172431.93
2014-11-14,1.2478,1.25463,1.23985,1.25265,206967.51
2014-11-15,1.25265,1.25285,1.25174,1.25249,3985.4900000000002
2014-11-17,1.25301,1.25774,1.24451,1.24499,181373.63
2014-11-18,1.24498,1.2545,1.24435,1.2535,183381.9
2014-11-19,1.2535,1.25985,1.25123,1.25427,239331.1
2014-11-20,1.25428,1.25752,1.25042,1.25444,217808.53
2014-11-21,1.25443,1.25682,1.2375,1.2392,204278.57
2014-11-22,1.2392,1.23944,1.23857,1.23871,3193.08
2014-11-24,1.23627,1.24446,1.23622,1.24417,158061.67
2014-11-25,1.24418,1.24869,1.24018,1.24767,163302.29
2014-11-26,1.24767,1.25312,1.24437,1.25093,148428.6
2014-11-27,1.25094,1.25235,1.24646,1.24671,96510.14
2014-11-28,1.2467,1.24902,1.24263,1.24398,136330.85
2014-11-29,1.24395,1.24516,1.24395,1.24497,1119.29
2014-12-01,1.24631,1.25067,1.24194,1.24714,184766.52
2014-12-02,1.24715,1.24762,1.23769,1.23807,157236.98
2014-12-03,1.23809,1.23905,1.23012,1.23102,171877.89
2014-12-04,1.231,1.24563,1.22795,1.23825,204998.23
2014-12-05,1.23825,1.23931,1.22709,1.22894,161832.54
2014-12-06,1.22894,1.22898,1.2281,1.22825,2658.51
2014-12-08,1.22864,1.23439,1.22472,1.23106,153707.06
2014-12-09,1.23109,1.24475,1.2292,1.23719,198683.22
2014-12-10,1.23719,1.24479,1.23622,1.24447,179175.37
2014-12-11,1.24447,1.24951,1.23702,1.23886,202029.93
2014-12-12,1.23886,1.24851,1.23843,1.24545,178705.79
2014-12-13,1.24545,1.2463,1.24437,1.24595,3497.85
2014-12-15,1.2474,1.24786,1.24146,1.24348,181080.84
2014-12-16,1.24351,1.25699,1.24337,1.2515,213686.61
2014-12-17,1.25149,1.25165,1.23209,1.23417,201522.75
2014-12-18,1.2342,1.23524,1.22657,1.22853,180959.24
2014-12-19,1.22853,1.23022,1.22201,1.22265,145654.06
2014-12-20,1.22266,1.22348,1.22259,1.22265,2185.91
2014-12-22,1.22229,1.22725,1.22166,1.22263,105381.33
2014-12-23,1.22264,1.22456,1.21646,1.21713,102303.78
2014-12-24,1.21713,1.22201,1.21678,1.22034,64602.12
2014-12-25,1.2203,1.22283,1.21869,1.22273,6024.14
2014-12-26,1.22216,1.22261,1.21686,1.21779,48556.43
2014-12-27,1.2178,1.2182,1.21753,1.21777,1744.93
2014-12-29,1.21792,1.2221,1.21429,1.21539,96379.64
2014-12-30,1.21544,1.21873,1.21239,1.21553,107278.47
2014-12-31,1.21554,1.21697,1.20968,1.21007,75723.54
2015-01-01,1.21005,1.21008,1.20969,1.20971,1829.51
2015-01-02,1.21038,1.21073,1.20016,1.20034,122201.94
2015-01-03,1.20035,1.20063,1.20004,1.20017,2914.16
2015-01-05,1.19495,1.19762,1.18677,1.19367,166408.22
2015-01-06,1.19366,1.19687,1.18842,1.18985,172382.73
2015-01-07,1.18984,1.18993,1.18022,1.18331,186958.84
2015-01-08,1.18331,1.18475,1.17543,1.17884,149284.87
2015-01-09,1.17882,1.1846,1.17629,1.1843,172944.39
2015-01-10,1.1843,1.18442,1.1831,1.18406,2571.23
2015-01-12,1.18452,1.18708,1.17861,1.18372,162868.63
2015-01-13,1.18371,1.18596,1.17531,1.17714,189366.42
2015-01-14,1.17713,1.18464,1.17273,1.17893,214143.56
2015-01-15,1.17896,1.17925,1.15675,1.16183,276742.91
2015-01-16,1.16183,1.16487,1.146,1.15688,255550.44
2015-01-17,1.15685,1.15747,1.15528,1.15626,4629.78
2015-01-19,1.15515,1.16388,1.15514,1.16092,140414.26
2015-01-20,1.16091,1.1615,1.15405,1.15509,150494.51
2015-01-21,1.15509,1.16799,1.15412,1.15884,175859.5
2015-01-22,1.15886,1.16505,1.13521,1.13605,201461.69
2015-01-23,1.13606,1.1374,1.11146,1.12079,239934.5
2015-01-24,1.1208,1.12346,1.1202,1.1202,4404.72
2015-01-26,1.11521,1.12954,1.10979,1.12628,180892.98
2015-01-27,1.12627,1.14225,1.12237,1.13796,181315.6
2015-01-28,1.13795,1.13828,1.12822,1.12891,173900.09
2015-01-29,1.12893,1.13678,1.12619,1.13247,173756.48
2015-01-30,1.13247,1.13635,1.1279,1.12997,172432.86
2015-01-31,1.12995,1.12999,1.12783,1.1285,4956.51
2015-02-02,1.13112,1.13621,1.12922,1.13351,148701.63
2015-02-03,1.1335,1.15338,1.13124,1.14826,189519.21
2015-02-04,1.14824,1.14887,1.13788,1.13906,160173.83
2015-02-05,1.1391,1.14988,1.13039,1.1486,173239.54
2015-02-06,1.14858,1.14867,1.13119,1.13197,144244.56
2015-02-07,1.13198,1.13239,1.13121,1.13128,3240.61
2015-02-09,1.12957,1.13595,1.12703,1.13234,145615.88
2015-02-10,1.13234,1.13454,1.12729,1.13162,151925.94
2015-02-11,1.13162,1.13312,1.128,1.12934,135938.8
2015-02-12,1.12933,1.14228,1.12883,1.14105,184874.03
2015-02-13,1.14106,1.14427,1.138,1.13985,147291.62
2015-02-14,1.13985,1.14015,1.13852,1.13877,2719.74
2015-02-16,1.1399,1.1429,1.13193,1.13464,100475.69
2015-02-17,1.13465,1.14489,1.13218,1.1418,150969.77
2015-02-18,1.14179,1.14192,1.13339,1.13988,152479.45
2015-02-19,1.14001,1.145,1.13552,1.13596,139196.28
2015-02-20,1.13596,1.14297,1.1279,1.13765,179404.75
2015-02-21,1.13765,1.13844,1.13699,1.13773,3380.4700000000003
2015-02-23,1.13911,1.13961,1.12951,1.13318,120392.16
2015-02-24,1.13318,1.13581,1.12883,1.13426,154900.11
2015-02-25,1.13426,1.13886,1.13358,1.13644,151534.92
2015-02-26,1.13644,1.13796,1.11836,1.11982,164063.14
2015-02-27,1.11983,1.12451,1.11756,1.11905,173111.43
2015-02-28,1.119,1.11976,1.11896,1.1197,2795.71
2015-03-02,1.11808,1.12405,1.11601,1.11813,128642.82
2015-03-03,1.11815,1.12175,1.11546,1.11753,144473.72
2015-03-04,1.11754,1.11856,1.10616,1.10752,154407.36
2015-03-05,1.10753,1.11142,1.09874,1.1028,171507.72
2015-03-06,1.1028,1.10327,1.08417,1.08495,166855.36000000002
2015-03-07,1.08494,1.08548,1.0839,1.0844,4190.46
2015-03-09,1.08302,1.09065,1.08228,1.08512,145283.83
2015-03-10,1.08513,1.08553,1.06926,1.06974,224308.05
2015-03-11,1.06968,1.0717,1.05112,1.05466,266376.23
2015-03-12,1.05462,1.06837,1.0494,1.06338,236260.53
2015-03-13,1.0634,1.06347,1.04624,1.04943,211732.34
2015-03-16,1.04701,1.06193,1.04697,1.05667,167955.26
2015-03-17,1.05665,1.06507,1.05514,1.05972,158567.75
2015-03-18,1.0597,1.10351,1.05799,1.08617,205548.62
2015-03-19,1.08627,1.09193,1.06128,1.06585,255204.99
2015-03-20,1.06585,1.08816,1.06493,1.0816,193905.55
2015-03-23,1.08404,1.09713,1.07673,1.09456,260776.91
2015-03-24,1.09447,1.10292,1.08904,1.09235,223691.01
2015-03-25,1.09233,1.10144,1.09007,1.09698,196483.9
2015-03-26,1.09691,1.10522,1.08564,1.08837,253882.85
2015-03-27,1.08837,1.09485,1.08011,1.08874,234291.51
2015-03-30,1.08861,1.0895,1.08098,1.08327,182481.9
2015-03-31,1.08328,1.08455,1.0713,1.07308,205306.85
2015-04-01,1.07308,1.07999,1.07184,1.07624,192049.2
2015-04-02,1.07624,1.0905,1.07502,1.08795,190907.96
2015-04-03,1.08795,1.1027,1.08638,1.09713,100785.2
2015-04-06,1.10004,1.10356,1.091,1.09217,112467.47
2015-04-07,1.09216,1.09547,1.08032,1.08141,187978.61
2015-04-08,1.08143,1.08873,1.07629,1.07805,215555.37
2015-04-09,1.078,1.07886,1.06377,1.06587,187286.79
2015-04-10,1.06588,1.06837,1.05679,1.06022,179102.76
2015-04-13,1.05853,1.0619,1.05203,1.05669,183781.24
2015-04-14,1.05669,1.07074,1.05315,1.06541,193604.82
2015-04-15,1.0654,1.07017,1.05708,1.06834,203970.05
2015-04-16,1.06842,1.08175,1.06247,1.07605,282988.25
2015-04-17,1.07604,1.08487,1.07335,1.08048,227599.29
2015-04-20,1.08186,1.0821,1.07124,1.07374,202942.39
2015-04-21,1.07368,1.07811,1.06599,1.07354,201582.17
2015-04-22,1.07354,1.08008,1.07086,1.07248,222828.05
2015-04-23,1.07247,1.08452,1.06659,1.08234,240695.39
2015-04-24,1.08234,1.09,1.07848,1.08706,236618.67
2015-04-27,1.08634,1.09266,1.08192,1.08909,195736.66
2015-04-28,1.08911,1.0991,1.08598,1.09802,213232.44
2015-04-29,1.09804,1.11879,1.09595,1.1128,266536.92
2015-04-30,1.11284,1.12662,1.10712,1.12236,282672.34
2015-05-01,1.12236,1.129,1.11746,1.11948,172216.7
2015-05-04,1.11918,1.12245,1.11228,1.11454,170552.48
2015-05-05,1.11454,1.12231,1.10663,1.11848,223494.5
2015-05-06,1.11846,1.137,1.1175,1.13459,249382.65
2015-05-07,1.1346,1.13916,1.12373,1.12662,248712.23
2015-05-08,1.12662,1.1288,1.1179,1.12015,251461.93
2015-05-11,1.11975,1.12065,1.1131,1.11546,213630.34
2015-05-12,1.11544,1.12787,1.11343,1.12127,222506.66
2015-05-13,1.12128,1.13827,1.12023,1.13536,224754.72
2015-05-14,1.13536,1.14447,1.13406,1.14097,259844.34
2015-05-15,1.14094,1.14669,1.13239,1.14484,234264.84
2015-05-18,1.14469,1.14492,1.12987,1.13141,195841.61
2015-05-19,1.13148,1.13264,1.11184,1.11493,238987.45
2015-05-20,1.11495,1.11522,1.10621,1.10937,242739.59
2015-05-21,1.10924,1.11813,1.10797,1.11117,224374.81
2015-05-22,1.11116,1.12083,1.10023,1.10074,216984.29
2015-05-25,1.10016,1.10095,1.0959,1.09766,97021.78
2015-05-26,1.09766,1.0981,1.08633,1.08719,225659.02
2015-05-27,1.08719,1.0929,1.08192,1.09038,216709.1
2015-05-28,1.09036,1.09584,1.08671,1.09474,231710.81
2015-05-29,1.09474,1.10062,1.09258,1.09831,217761.61000000002
2015-06-01,1.09803,1.09885,1.08873,1.09259,219495.44
2015-06-02,1.09258,1.11942,1.09159,1.11504,259614.96
2015-06-03,1.11505,1.1285,1.10794,1.1274,254923.46
2015-06-04,1.12732,1.13798,1.12222,1.12375,254546.48
2015-06-05,1.12377,1.12801,1.10495,1.11124,248335.68
2015-06-08,1.10966,1.13068,1.10842,1.12906,217911.9
2015-06-09,1.12906,1.13454,1.1214,1.12822,224798.57
2015-06-10,1.12824,1.13865,1.126,1.13237,247022.65
2015-06-11,1.13236,1.13315,1.1182,1.12573,202964.3
2015-06-12,1.12575,1.12965,1.11512,1.12648,222454.33
2015-06-15,1.12102,1.12944,1.11891,1.12826,203801.19
2015-06-16,1.12817,1.13298,1.12048,1.12471,190303.1
2015-06-17,1.12467,1.13578,1.12065,1.13372,212478.3
2015-06-18,1.13369,1.14364,1.13302,1.136,239106.76
2015-06-19,1.13585,1.13992,1.1292,1.13487,176055.23
2015-06-22,1.13771,1.14102,1.1312,1.13402,178684.59
2015-06-23,1.13402,1.13472,1.11351,1.11677,208564.13
2015-06-24,1.11667,1.12347,1.11544,1.1204,195111.52
2015-06-25,1.1204,1.12276,1.11537,1.12045,160823.32
2015-06-26,1.12031,1.12197,1.11301,1.11625,168325.95
2015-06-29,1.10049,1.12783,1.09545,1.12356,248620.2
2015-06-30,1.1236,1.12435,1.11124,1.11445,204607.15
2015-07-01,1.11452,1.11713,1.10426,1.10523,194951.77
2015-07-02,1.10525,1.11214,1.10321,1.10832,180016.68
2015-07-03,1.1083,1.11177,1.1065,1.11092,128605.68
2015-07-06,1.09932,1.10954,1.0969,1.10556,200687.29
2015-07-07,1.10556,1.10584,1.09163,1.10107,229725.47
2015-07-08,1.10107,1.10927,1.09743,1.10758,227149.89
2015-07-09,1.10756,1.11249,1.09915,1.10356,190815.91
2015-07-10,1.10353,1.12157,1.10304,1.11519,206573.4
2015-07-13,1.10922,1.11968,1.09954,1.10006,207430.4
2015-07-14,1.10005,1.10832,1.09653,1.10083,196629.46
2015-07-15,1.10083,1.10355,1.09299,1.09485,192971.91
2015-07-16,1.09466,1.09626,1.08553,1.08731,199076.61
2015-07-17,1.08736,1.09069,1.08279,1.08279,168988.68
2015-07-20,1.08295,1.08702,1.08086,1.0825,157183.42985
2015-07-21,1.0825,1.09685,1.08116,1.09342,204567.96
2015-07-22,1.09343,1.09666,1.08693,1.09286,191039.19
2015-07-23,1.09286,1.10179,1.09216,1.09827,197433.69
2015-07-24,1.09827,1.09957,1.09253,1.09812,146888.83
2015-07-27,1.09813,1.11292,1.09689,1.10871,189528.05
2015-07-28,1.10874,1.10996,1.10221,1.10596,160046.69
2015-07-29,1.10593,1.1084,1.09669,1.09818,175838.06
2015-07-30,1.09825,1.09891,1.08933,1.0931,179395.4
2015-07-31,1.09311,1.1114,1.09211,1.0983,189952.49
2015-08-03,1.09705,1.09957,1.09413,1.09491,147843.49
2015-08-04,1.09493,1.09875,1.08789,1.08806,169552.49
2015-08-05,1.08813,1.09342,1.08481,1.09056,202943.99
2015-08-06,1.09056,1.09439,1.08737,1.0924,159984.72
2015-08-07,1.09223,1.09783,1.08553,1.09647,176141.76
2015-08-10,1.09627,1.10414,1.09254,1.10185,146345.93
2015-08-11,1.10185,1.10882,1.09604,1.10416,185970.39
2015-08-12,1.10418,1.12133,1.10242,1.11574,194796.95
2015-08-13,1.11576,1.1189,1.108,1.11491,175497.33
2015-08-14,1.1149,1.11887,1.10978,1.11079,144432.28
2015-08-17,1.11155,1.11249,1.10588,1.10777,131909.79
2015-08-18,1.10778,1.10938,1.10175,1.10216,128193.1
2015-08-19,1.10213,1.11342,1.10178,1.11198,155653.73
2015-08-20,1.11191,1.12446,1.11072,1.124,169829.83
2015-08-21,1.12397,1.13887,1.12292,1.13828,198178.87
2015-08-24,1.13748,1.17139,1.13692,1.16176,289048.73
2015-08-25,1.16172,1.16218,1.13968,1.15141,244207.19
2015-08-26,1.15138,1.15609,1.12914,1.13126,252689.85
2015-08-27,1.13115,1.13644,1.1203,1.12458,230298.44
2015-08-28,1.12456,1.13097,1.11559,1.118,183195.73
2015-08-31,1.11703,1.12624,1.11693,1.12099,152033.46
2015-09-01,1.12094,1.1332,1.12082,1.13131,207973.62
2015-09-02,1.13131,1.13191,1.12164,1.12256,181201.77
2015-09-03,1.12255,1.12434,1.10873,1.11228,176611.9
2015-09-04,1.11228,1.11895,1.10898,1.11499,172576.06
2015-09-07,1.11627,1.11778,1.11213,1.11693,121578.74
2015-09-08,1.11693,1.12296,1.11525,1.12018,176496.5
2015-09-09,1.12021,1.12162,1.11317,1.12062,192853.45
2015-09-10,1.1206,1.12954,1.11717,1.1279,200575.25
2015-09-11,1.12791,1.13495,1.12542,1.13348,171554.04
2015-09-14,1.13311,1.13732,1.12834,1.13158,160165.0
2015-09-15,1.13162,1.13287,1.12588,1.12681,172980.11
2015-09-16,1.12681,1.13204,1.1214,1.12894,167404.17
2015-09-17,1.12894,1.14413,1.12846,1.14341,192245.72
2015-09-18,1.14341,1.14599,1.12694,1.12974,200986.01
2015-09-21,1.12807,1.13299,1.11812,1.1189,170299.34
2015-09-22,1.11889,1.12075,1.11132,1.11188,165628.92
2015-09-23,1.11187,1.12129,1.11051,1.11855,162213.62
2015-09-24,1.11856,1.12958,1.11645,1.12291,180946.03
2015-09-25,1.12285,1.12324,1.11161,1.11922,179410.55
2015-09-28,1.11831,1.12477,1.11468,1.12437,179715.64
2015-09-29,1.12437,1.12813,1.11939,1.12474,206153.77
2015-09-30,1.12474,1.12614,1.11574,1.11764,186662.8
2015-10-01,1.11758,1.1209,1.11351,1.11943,170220.6
2015-10-02,1.11937,1.13183,1.11505,1.12077,182999.42
2015-10-05,1.12173,1.12892,1.11734,1.11863,165127.49
2015-10-06,1.11863,1.12796,1.1172,1.12706,151970.9
2015-10-07,1.12709,1.12841,1.12115,1.12369,179049.13999999998
2015-10-08,1.12368,1.13273,1.12344,1.12758,179171.88
2015-10-09,1.12758,1.13871,1.12671,1.13571,168956.51
2015-10-12,1.13603,1.13968,1.13544,1.13581,130385.87
2015-10-13,1.13579,1.1411,1.13442,1.13783,162095.07
2015-10-14,1.13781,1.14891,1.13772,1.1474,178324.41
2015-10-15,1.1474,1.1495,1.13632,1.1383,182129.9
2015-10-16,1.1383,1.1395,1.13344,1.13466,155979.03
2015-10-19,1.13563,1.13789,1.13058,1.13256,128510.53
2015-10-20,1.13254,1.13871,1.1324,1.13459,138565.43
2015-10-21,1.13459,1.13775,1.13345,1.13388,139705.33
2015-10-22,1.1339,1.13509,1.11003,1.11083,200667.55
2015-10-23,1.11083,1.11398,1.09966,1.10165,213182.69
2015-10-26,1.1002,1.10682,1.09993,1.10576,154359.34
2015-10-27,1.10574,1.10784,1.10303,1.10509,147083.54
2015-10-28,1.10509,1.10956,1.08969,1.09224,173364.37
2015-10-29,1.09221,1.09853,1.09036,1.09764,191927.98
2015-10-30,1.0976,1.10722,1.09655,1.10033,183883.05
2015-11-02,1.10354,1.10525,1.10002,1.1017,143663.14
2015-11-03,1.1017,1.10301,1.09363,1.09628,158548.18
2015-11-04,1.09633,1.09688,1.08442,1.08601,177619.0
2015-11-05,1.08601,1.08972,1.08336,1.08764,174755.35
2015-11-06,1.08764,1.08937,1.07056,1.07438,184428.88
2015-11-07,1.07436,1.07456,1.07371,1.07377,3487.06
2015-11-09,1.07284,1.07899,1.07195,1.0756,185239.99
2015-11-10,1.07561,1.0764,1.06744,1.07147,163705.7
2015-11-11,1.07146,1.07737,1.07059,1.07423,160145.71
2015-11-12,1.07426,1.083,1.06912,1.08095,203669.96
2015-11-13,1.08096,1.08233,1.0714,1.07505,182787.52
2015-11-14,1.07506,1.0774,1.0747,1.07701,6237.81
2015-11-16,1.07397,1.0758,1.06745,1.0685,191742.43
2015-11-17,1.0685,1.06906,1.06308,1.06466,192750.18
2015-11-18,1.06467,1.06923,1.06168,1.06518,177991.95
2015-11-19,1.0652,1.07629,1.06514,1.07331,202953.7
2015-11-20,1.07333,1.07379,1.06404,1.06451,187853.03
2015-11-21,1.06449,1.06499,1.06398,1.0645,3748.6
2015-11-23,1.06383,1.06567,1.05926,1.06271,178245.07
2015-11-24,1.06269,1.06734,1.06196,1.06453,178739.32
2015-11-25,1.06454,1.06892,1.0566,1.06172,200835.05
2015-11-26,1.0617,1.06272,1.05999,1.06065,111976.58
2015-11-27,1.06064,1.0638,1.05684,1.05937,137228.64
2015-11-28,1.05935,1.05961,1.059,1.05923,2253.08
2015-11-30,1.05883,1.0595,1.05579,1.05664,162791.39
2015-12-01,1.05664,1.0637,1.05624,1.0632,211801.31
2015-12-02,1.0632,1.06363,1.05508,1.06149,217783.96
2015-12-03,1.06154,1.09812,1.0522,1.09499,287759.35
2015-12-04,1.09503,1.09587,1.08361,1.08741,271442.59
2015-12-05,1.0874,1.08854,1.08698,1.08818,3581.19
2015-12-07,1.08703,1.08871,1.0796,1.08464,180694.51
2015-12-08,1.08463,1.09023,1.08301,1.08945,201824.74
2015-12-09,1.08943,1.10426,1.08791,1.10186,216299.9
2015-12-10,1.10186,1.10299,1.09252,1.09462,196314.85
2015-12-11,1.09465,1.10307,1.09265,1.09889,195853.51
2015-12-12,1.09891,1.09965,1.09793,1.09928,4500.72
2015-12-14,1.09836,1.10485,1.09455,1.09858,227904.46
2015-12-15,1.09857,1.10596,1.09046,1.09211,210682.57
2015-12-16,1.09212,1.10116,1.08879,1.09174,229595.46
2015-12-17,1.09176,1.09182,1.08026,1.08179,213215.18
2015-12-18,1.0818,1.08745,1.08049,1.08731,202961.16
2015-12-19,1.08731,1.08733,1.08632,1.08632,3145.62
2015-12-21,1.08539,1.09389,1.08479,1.09205,180641.27
2015-12-22,1.09206,1.09842,1.09022,1.09511,160800.05
2015-12-23,1.0951,1.09571,1.087,1.0923,136209.23
2015-12-24,1.09231,1.09673,1.09032,1.09633,86840.43
2015-12-25,1.09633,1.09734,1.09431,1.09646,7364.34
2015-12-28,1.09646,1.09923,1.09479,1.09736,114024.99
2015-12-29,1.09736,1.09917,1.08991,1.09341,126247.4
2015-12-30,1.09341,1.09436,1.0902,1.09307,130974.44
2015-12-31,1.09307,1.09372,1.0853,1.0866,109161.51
2016-01-01,1.0866,1.08692,1.08529,1.08564,2532.77
2016-01-04,1.0873,1.09463,1.07812,1.08288,190447.35
2016-01-05,1.0829,1.08388,1.07107,1.07501,202385.21
2016-01-06,1.075,1.07993,1.07148,1.07872,226893.49
2016-01-07,1.07873,1.09401,1.0771,1.09345,244934.6
2016-01-08,1.09345,1.09398,1.08033,1.09194,233054.14
2016-01-09,1.09194,1.09299,1.09172,1.09235,4395.62
2016-01-11,1.09172,1.09697,1.08479,1.0852,208710.49
2016-01-12,1.0852,1.09002,1.08197,1.0854,239061.39
2016-01-13,1.08543,1.08835,1.08049,1.08827,252441.14
2016-01-14,1.08827,1.09432,1.08346,1.08645,290140.23
2016-01-15,1.08645,1.09846,1.08543,1.09174,307091.56
2016-01-16,1.09174,1.092,1.09054,1.0915,5975.21
2016-01-18,1.09218,1.09276,1.08689,1.08986,196640.54
2016-01-19,1.08984,1.09389,1.08595,1.09101,269249.7
2016-01-20,1.09103,1.0976,1.08772,1.08913,321980.96
2016-01-21,1.08913,1.0921,1.0778,1.08882,359528.31
2016-01-22,1.08877,1.08891,1.07892,1.07967,346211.23
2016-01-23,1.07969,1.08016,1.07934,1.07947,5377.54
2016-01-25,1.07913,1.08565,1.07893,1.08542,272926.48
2016-01-26,1.08544,1.08743,1.08187,1.08592,286963.05
2016-01-27,1.08593,1.09164,1.08507,1.08921,306036.11
2016-01-28,1.08921,1.09676,1.08697,1.09411,318500.06
2016-01-29,1.09416,1.09485,1.081,1.08331,349123.36
2016-01-30,1.08335,1.08366,1.0829,1.083,5155.06
2016-02-01,1.0831,1.09128,1.08147,1.08944,285649.66
2016-02-02,1.08946,1.09399,1.08833,1.09133,286459.28
2016-02-03,1.09133,1.11455,1.09038,1.1109,352326.52
2016-02-04,1.11088,1.12389,1.10696,1.12054,381613.14
2016-02-05,1.12056,1.1247,1.11088,1.11529,331121.33
2016-02-06,1.1153,1.11659,1.1153,1.11561,7717.66
2016-02-08,1.1142,1.12159,1.10865,1.11901,351170.54
2016-02-09,1.11901,1.13379,1.11624,1.1294,403689.44
2016-02-10,1.12942,1.13115,1.11606,1.12932,407829.03
